timestamp,id,value,dayofweek,hour,trend,seasonal,residual
2014-07-01 10:00:00,20,0.4843227798045769,2,-0.49999999999999994,0.23544383329268742,0.01343511321920206,0.23544383329268742
2014-07-01 10:30:00,21,0.4520754139347399,2,-0.3826834323650899,0.20832680203167236,0.035421809871395135,0.20832680203167236
2014-07-01 11:00:00,22,0.4400591882031788,2,-0.258819045102521,0.20558416510530547,0.02889085799256787,0.20558416510530547
2014-07-01 11:30:00,23,0.47103094624588615,2,-0.130526192220052,0.20411480695380982,0.0628013323382665,0.20411480695380982
2014-07-01 12:00:00,24,0.48238385590733984,2,-1.2246467991473532e-16,0.39715518194419636,0.06879572670748718,0.016432947255656305
2014-07-01 12:30:00,25,0.4818225884634028,2,0.13052619222005177,0.3983096070277487,0.06731200927512598,0.016200972160528126
2014-07-01 13:00:00,26,0.46375998163124726,2,0.2588190451025208,0.3991544314615914,0.06141280366288071,0.003192746506775146
2014-07-01 13:30:00,27,0.4964410541623083,2,0.38268343236508967,0.39985123223716096,0.07345692089735978,0.02313290102778759
2014-07-01 14:00:00,28,0.4986606117815139,2,0.4999999999999997,0.40045209667406517,0.07972382866185349,0.018484686445595228
2014-07-01 14:30:00,29,0.5253208153685232,2,0.6087614290087207,0.4009200852956433,0.08809800777245201,0.03630272230042782
2014-07-01 15:00:00,30,0.49442559379544354,2,0.7071067811865471,0.4012881513040964,0.07835760449599173,0.014779837995355413
2014-07-01 15:30:00,31,0.47309743092583617,2,0.7933533402912349,0.4015791493396604,0.04876575806995476,0.022752523516221035
2014-07-01 16:00:00,32,0.41401127637319185,2,0.8660254037844385,0.40179706567679496,0.009076473535336626,0.003137737161060262
2014-07-01 16:30:00,33,0.3830140061739419,2,0.9238795325112868,0.4019767137791157,-0.013679438728118587,-0.005283268877055236
2014-07-01 17:00:00,34,0.43888562900221956,2,0.9659258262890683,0.4021574248879591,0.04116562404768192,-0.004437419933421442
2014-07-01 17:30:00,35,0.4981248564941195,2,0.9914448613738104,0.40228259390599624,0.10749527765975425,-0.011653015071631023
2014-07-01 18:00:00,36,0.5859121871571804,2,1.0,0.40238357952564396,0.15640185201334494,0.0271267556181915
2014-07-01 18:30:00,37,0.704084496262469,2,0.9914448613738105,0.40246357076647016,0.1858475400098435,0.1157733854861554
2014-07-01 19:00:00,38,0.6844146235681302,2,0.9659258262890684,0.4024399188713422,0.2022175349678148,0.07975716972897323
2014-07-01 19:30:00,39,0.6353547465367247,2,0.923879532511287,0.4026278052742131,0.1926415524736049,0.040085388788906745
2014-07-01 20:00:00,40,0.5835905809118045,2,0.8660254037844386,0.40317817690129343,0.17080009281305328,0.009612311197457785
2014-07-01 20:30:00,41,0.5202949205296323,2,0.7933533402912357,0.4034022055259331,0.15768345167046474,-0.0407907366667655
2014-07-01 21:00:00,42,0.5970099752532082,2,0.7071067811865477,0.40328793232475274,0.16164733345078727,0.03207470947766819
2014-07-01 21:30:00,43,0.6234915937444192,2,0.608761429008721,0.4029823179495029,0.16180087331814155,0.05870840247677475
2014-07-01 22:00:00,44,0.594892466260173,2,0.5000000000000004,0.4022419339065064,0.15495040477665722,0.03770012757700936
2014-07-01 22:30:00,45,0.5544556981401638,2,0.38268343236508956,0.4018462297284656,0.1380492704135865,0.014560197998111701
2014-07-01 23:00:00,46,0.5128963951322806,2,0.25881904510252157,0.40186430083934993,0.10713714380803932,0.0038949504848913297
2014-07-01 23:30:00,47,0.4110263540577085,2,0.13052619222005168,0.40186695835565645,0.06649063680177328,-0.057331241099721236
2014-07-02 00:00:00,48,0.3410975329744623,3,-0.0,0.40196050292964597,0.016842195660106647,-0.07770516561529028
2014-07-02 00:30:00,49,0.2537183968160829,3,-0.13052619222005157,0.40211968815640653,-0.04028977538764901,-0.10811151595267464
2014-07-02 01:00:00,50,0.19315253718396816,3,-0.25881904510252074,0.4023487660620285,-0.08533599809033693,-0.12386023078772343
2014-07-02 01:30:00,51,0.1509554302625201,3,-0.3826834323650898,0.402377467238139,-0.13115188967225516,-0.12027014730336377
2014-07-02 02:00:00,52,0.12296859453529607,3,-0.49999999999999994,0.4020104642362085,-0.16357732155292948,-0.11546454814798296
2014-07-02 02:30:00,53,0.09271117687578131,3,-0.6087614290087207,0.4012137408475138,-0.19844454771668718,-0.1100580162550453
2014-07-02 03:00:00,54,0.07635788453197949,3,-0.7071067811865476,0.4003072620353598,-0.22698068337165858,-0.09696869413172174
2014-07-02 03:30:00,55,0.0646733168354721,3,-0.7933533402912352,0.3994215118503967,-0.2479770925852984,-0.08677110242962618
2014-07-02 04:00:00,56,0.06556624231446284,3,-0.8660254037844386,0.3984876606202855,-0.2590006266953298,-0.07392079161049286
2014-07-02 04:30:00,57,0.06339770900834248,3,-0.9238795325112867,0.3977650819365427,-0.294853257421885,-0.03951411550631523
2014-07-02 05:00:00,58,0.07316886496415542,3,-0.9659258262890683,0.3975264369722173,-0.30702144713846724,-0.017336124869594627
2014-07-02 05:30:00,59,0.11434548562389979,3,-0.9914448613738104,0.39822297199615614,-0.28206328339938014,-0.001814202972876211
2014-07-02 06:00:00,60,0.17317651861111819,3,-1.0,0.3990364377375819,-0.24320832362553393,0.017348404499070214
2014-07-02 06:30:00,61,0.2826236701788402,3,-0.9914448613738104,0.39839358454303475,-0.1569184388260344,0.041148524461839864
2014-07-02 07:00:00,62,0.3502563971732531,3,-0.9659258262890683,0.3970579168473778,-0.10511080045656163,0.05830928078243691
2014-07-02 07:30:00,63,0.4260530142612955,3,-0.9238795325112868,0.39706535789303604,-0.035282177672711676,0.06426983404097113
2014-07-02 08:00:00,64,0.4887108707299028,3,-0.8660254037844387,0.39735821619001455,-0.009448361068796172,0.10080101560868446
2014-07-02 08:30:00,65,0.509044059494349,3,-0.7933533402912352,0.3965606955464279,0.01910854543558774,0.0933748185123334
2014-07-02 09:00:00,66,0.4975380768936398,3,-0.7071067811865476,0.39531378889540864,0.01683444788242609,0.0853898401158051
2014-07-02 09:30:00,67,0.4845779013700028,3,-0.6087614290087209,0.39413916668792676,0.027681439707091294,0.06275729497498474
2014-07-02 10:00:00,68,0.44164094190881953,3,-0.49999999999999994,0.39340037715471426,0.01343511321920206,0.034805451534903206
2014-07-02 10:30:00,69,0.45676965073857695,3,-0.3826834323650899,0.39244526579415084,0.035421809871395135,0.02890257507303097
2014-07-02 11:00:00,70,0.43709977804423805,3,-0.258819045102521,0.39104661496202936,0.02889085799256787,0.017162305089640822
2014-07-02 11:30:00,71,0.47424547797025285,3,-0.130526192220052,0.3901457169341191,0.0628013323382665,0.021298428697867258
2014-07-02 12:00:00,72,0.48814960328596574,3,-1.2246467991473532e-16,0.3897396484424829,0.06879572670748718,0.02961422813599568
2014-07-02 12:30:00,73,0.4913386228537898,3,0.13052619222005177,0.3897112130180031,0.06731200927512598,0.034315400560660736
2014-07-02 13:00:00,74,0.476235426180575,3,0.2588190451025208,0.3900997419020163,0.06141280366288071,0.02472288061567801
2014-07-02 13:30:00,75,0.4867209225195806,3,0.38268343236508967,0.3906381547057173,0.07345692089735978,0.022625846916503545
2014-07-02 14:00:00,76,0.47314845523892135,3,0.4999999999999997,0.39121935352195314,0.07972382866185349,0.002205273055114726
2014-07-02 14:30:00,77,0.4743475265964232,3,0.6087614290087207,0.39168574763374747,0.08809800777245201,-0.005436228809776275
2014-07-02 15:00:00,78,0.45837691660076024,3,0.7071067811865471,0.3919584088067964,0.07835760449599173,-0.011939096702027877
2014-07-02 15:30:00,79,0.42411409036405845,3,0.7933533402912349,0.39214177743194634,0.04876575806995476,-0.016793445137842644
2014-07-02 16:00:00,80,0.37334489884429933,3,0.8660254037844385,0.3924046057946612,0.009076473535336626,-0.028136180485698478
2014-07-02 16:30:00,81,0.35431283006352526,3,0.9238795325112868,0.39271500369926265,-0.013679438728118587,-0.024722734907618803
2014-07-02 17:00:00,82,0.44467688853738807,3,0.9659258262890683,0.3929074078798548,0.04116562404768192,0.010603856609851366
2014-07-02 17:30:00,83,0.559200959257086,3,0.9914448613738104,0.39297171977447254,0.10749527765975425,0.058733961822859226
2014-07-02 18:00:00,84,0.6029287955710896,3,1.0,0.39292069546138736,0.15640185201334494,0.05360624809635728
2014-07-02 18:30:00,85,0.6253539811720285,3,0.9914448613738105,0.3925839881453512,0.1858475400098435,0.04692245301683373
2014-07-02 19:00:00,86,0.6349210398755006,3,0.9659258262890684,0.3919318336437312,0.2022175349678148,0.040771671263954645
2014-07-02 19:30:00,87,0.6855626706125468,3,0.923879532511287,0.3909711414989242,0.1926415524736049,0.10194997664001773
2014-07-02 20:00:00,88,0.5614970533459194,3,0.8660254037844386,0.38977419615446757,0.17080009281305328,0.0009227643783985273
2014-07-02 20:30:00,89,0.4658264663111973,3,0.7933533402912357,0.38886505982600705,0.15768345167046474,-0.08072204518527451
2014-07-02 21:00:00,90,0.531775390973799,3,0.7071067811865477,0.38828173499672597,0.16164733345078727,-0.01815367747371424
2014-07-02 21:30:00,91,0.5759624461055693,3,0.608761429008721,0.38750361422217683,0.16180087331814155,0.026657958565250967
2014-07-02 22:00:00,92,0.5714978187106156,3,0.5000000000000004,0.38670901684652736,0.15495040477665722,0.029838397087430968
2014-07-02 22:30:00,93,0.48615965507564357,3,0.38268343236508956,0.38598909567909107,0.1380492704135865,-0.037878711017033995
2014-07-02 23:00:00,94,0.4469219583131362,3,0.25881904510252157,0.38526226496925786,0.10713714380803932,-0.04547745046416099
2014-07-02 23:30:00,95,0.3905145801974641,3,0.13052619222005168,0.38445145674413855,0.06649063680177328,-0.06042751334844773
2014-07-03 00:00:00,96,0.32262673163762534,4,-0.0,0.3835635805461302,0.016842195660106647,-0.07777904456861151
2014-07-03 00:30:00,97,0.26945939740286246,4,-0.13052619222005157,0.3829991240826253,-0.04028977538764901,-0.07324995129211385
2014-07-03 01:00:00,98,0.21471030946245886,4,-0.25881904510252074,0.3829417217304045,-0.08533599809033693,-0.08289541417760873
2014-07-03 01:30:00,99,0.1810852871393219,4,-0.3826834323650898,0.3830908083952003,-0.13115188967225516,-0.07085363158362326
2014-07-03 02:00:00,100,0.14863382401714417,4,-0.49999999999999994,0.38335656002585233,-0.16357732155292948,-0.07114541445577868
2014-07-03 02:30:00,101,0.11181978212618313,4,-0.6087614290087207,0.3837025686489612,-0.19844454771668718,-0.0734382388060909
2014-07-03 03:00:00,102,0.08342475189427763,4,-0.7071067811865476,0.38389151805835475,-0.22698068337165858,-0.07348608279241856
2014-07-03 03:30:00,103,0.07520983748756283,4,-0.7933533402912352,0.3839545011948193,-0.2479770925852984,-0.06076757112195805
2014-07-03 04:00:00,104,0.08026124448299615,4,-0.8660254037844386,0.3839523751817741,-0.2590006266953298,-0.04469050400344815
2014-07-03 04:30:00,105,0.07850090568155726,4,-0.9238795325112867,0.3839130439404376,-0.294853257421885,-0.010558880836995355
2014-07-03 05:00:00,106,0.07653646962777763,4,-0.9659258262890683,0.38376661479194835,-0.30702144713846724,-0.00020869802570344653
2014-07-03 05:30:00,107,0.11715182284358497,4,-0.9914448613738104,0.3830368608141779,-0.28206328339938014,0.016178245428787208
2014-07-03 06:00:00,108,0.16547184733525525,4,-1.0,0.38180669651588983,-0.24320832362553393,0.026873474444899348
2014-07-03 06:30:00,109,0.2580044391152384,4,-0.9914448613738104,0.3807022327389001,-0.1569184388260344,0.034220645202372724
2014-07-03 07:00:00,110,0.31226879608133273,4,-0.9659258262890683,0.3815651282836271,-0.10511080045656163,0.03581446825426726
2014-07-03 07:30:00,111,0.3718141694517438,4,-0.9238795325112868,0.38149257808845916,-0.035282177672711676,0.0256037690359963
2014-07-03 08:00:00,112,0.4280429624716177,4,-0.8660254037844387,0.3802446084309173,-0.009448361068796172,0.0572467151094966
2014-07-03 08:30:00,113,0.482434880220425,4,-0.7933533402912352,0.3814681289384392,0.01910854543558774,0.08185820584639811
2014-07-03 09:00:00,114,0.4681480725565732,4,-0.7071067811865476,0.3829956693114269,0.01683444788242609,0.06831795536272019
2014-07-03 09:30:00,115,0.43926831135035843,4,-0.6087614290087209,0.38268101938073495,0.027681439707091294,0.028905852262532183
2014-07-03 10:00:00,116,0.4106691838661122,4,-0.49999999999999994,0.38048378489850415,0.01343511321920206,0.016750285748405966
2014-07-03 10:30:00,117,0.41862897670740107,4,-0.3826834323650899,0.37843351106802386,0.035421809871395135,0.0047736557679820685
2014-07-03 11:00:00,118,0.4054647039314233,4,-0.258819045102521,0.377423123368285,0.02889085799256787,-0.0008492774294295465
2014-07-03 11:30:00,119,0.4280429624716177,4,-0.130526192220052,0.37725330807629837,0.0628013323382665,-0.01201167794294715
2014-07-03 12:00:00,120,0.4491160037757992,4,-1.2246467991473532e-16,0.37822542754122335,0.06879572670748718,0.0020948495270886602
2014-07-03 12:30:00,121,0.47618440186748984,4,0.13052619222005177,0.38002669209378265,0.06731200927512598,0.028845700498581206
2014-07-03 13:00:00,122,0.485879021353675,4,0.2588190451025208,0.3821399490607274,0.06141280366288071,0.04232626863006689
2014-07-03 13:30:00,123,0.491389647166875,4,0.38268343236508967,0.3843621641962394,0.07345692089735978,0.0335705620732758
2014-07-03 14:00:00,124,0.49399188713421943,4,0.4999999999999997,0.3865936806388244,0.07972382866185349,0.02767437783354157
2014-07-03 14:30:00,125,0.4867209225195806,4,0.6087614290087207,0.38876620021940456,0.08809800777245201,0.009856714527724034
2014-07-03 15:00:00,126,0.4641426639793862,4,0.7071067811865471,0.3908791914347186,0.07835760449599173,-0.005094131951324146
2014-07-03 15:30:00,127,0.42439472408602696,4,0.7933533402912349,0.3928882737624478,0.04876575806995476,-0.017259307746375574
2014-07-03 16:00:00,128,0.37286016786999004,4,0.8660254037844385,0.39452025452628176,0.009076473535336626,-0.030736560191628334
2014-07-03 16:30:00,129,0.3510217618695308,4,0.9238795325112868,0.39555881189886977,-0.013679438728118587,-0.030857611301220354
2014-07-03 17:00:00,130,0.433910758476414,4,0.9659258262890683,0.3960520469253599,0.04116562404768192,-0.0033069124966277827
2014-07-03 17:30:00,131,0.4999107074521009,4,0.9914448613738104,0.39582429777789113,0.10749527765975425,-0.0034088679855444615
2014-07-03 18:00:00,132,0.5441232747404138,4,1.0,0.39470628066773816,0.15640185201334494,-0.006984857940669331
2014-07-03 18:30:00,133,0.5781309794116897,4,0.9914448613738105,0.392377233376704,0.1858475400098435,-9.379397485781427e-05
2014-07-03 19:00:00,134,0.7649820139296375,4,0.9659258262890684,0.38884672296349215,0.2022175349678148,0.17391775599833054
2014-07-03 19:30:00,135,0.5485368778222823,4,0.923879532511287,0.3843130001445689,0.1926415524736049,-0.02841767479589144
2014-07-03 20:00:00,136,0.5787177590121693,4,0.8660254037844386,0.3786628547252766,0.17080009281305328,0.029254811473839376
2014-07-03 20:30:00,137,0.5660637293670434,4,0.7933533402912357,0.3720862991215314,0.15768345167046474,0.036293978575047264
2014-07-03 21:00:00,138,0.5781820037247749,4,0.7071067811865477,0.36566946024780805,0.16164733345078727,0.05086521002617958
2014-07-03 21:30:00,139,0.4993494400081639,4,0.608761429008721,0.360250518747183,0.16180087331814155,-0.022701952057160663
2014-07-03 22:00:00,140,0.43717631451386585,4,0.5000000000000004,0.3557718065158048,0.15495040477665722,-0.07354589677859619
2014-07-03 22:30:00,141,0.42365487154629183,4,0.38268343236508956,0.35201088943881753,0.1380492704135865,-0.0664052883061122
2014-07-03 23:00:00,142,0.41242952266755106,4,0.25881904510252157,0.34894225535967893,0.10713714380803932,-0.04364987650016719
2014-07-03 23:30:00,143,0.40870474781233257,4,0.13052619222005168,0.3467056896361116,0.06649063680177328,-0.0044915786255523005
2014-07-04 00:00:00,144,0.39776003265556037,5,-0.0,0.34470245384425674,0.016842195660106647,0.03621538315119698
2014-07-04 00:30:00,145,0.3672474934306197,5,-0.13052619222005157,0.34233221505047157,-0.04028977538764901,0.06520505376779713
2014-07-04 01:00:00,146,0.3197948822613976,5,-0.25881904510252074,0.3401001671046254,-0.08533599809033693,0.06503071324710913
2014-07-04 01:30:00,147,0.28933336734954207,5,-0.3826834323650898,0.33783968373429935,-0.13115188967225516,0.08264557328749789
2014-07-04 02:00:00,148,0.2546113222950736,5,-0.49999999999999994,0.3362669655841008,-0.16357732155292948,0.08192167826390229
2014-07-04 02:30:00,149,0.21440416358394776,5,-0.6087614290087207,0.335816250818515,-0.19844454771668718,0.07703246048211992
2014-07-04 03:00:00,150,0.18368752710666633,5,-0.7071067811865476,0.3351702086044,-0.22698068337165858,0.07549800187392491
2014-07-04 03:30:00,151,0.16781896573717375,5,-0.7933533402912352,0.3346822886105229,-0.2479770925852984,0.08111376971194925
2014-07-04 04:00:00,152,0.14432226956144603,5,-0.8660254037844386,0.33464774089853816,-0.2590006266953298,0.06867515535823768
2014-07-04 04:30:00,153,0.11414138837155904,5,-0.9238795325112867,0.33459405906914647,-0.294853257421885,0.07440058672429758
2014-07-04 05:00:00,154,0.08824654948082762,5,-0.9659258262890683,0.33321401085117053,-0.30702144713846724,0.06205398576812432
2014-07-04 05:30:00,155,0.08357782483353318,5,-0.9914448613738104,0.3298065434429505,-0.28206328339938014,0.0358345647899628
2014-07-04 06:00:00,156,0.0917162027706202,5,-1.0,0.32614980100517893,-0.24320832362553393,0.008774725390975208
2014-07-04 06:30:00,157,0.10817154374059239,5,-0.9914448613738104,0.3225820853636758,-0.1569184388260344,-0.05749210279704897
2014-07-04 07:00:00,158,0.1231726917876368,5,-0.9659258262890683,0.31658407105986003,-0.10511080045656163,-0.08830057881566161
2014-07-04 07:30:00,159,0.1256728831288109,5,-0.9238795325112868,0.3107375351855159,-0.035282177672711676,-0.14978247438399334
2014-07-04 08:00:00,160,0.1317702885424905,5,-0.8660254037844387,0.30667605301426126,-0.009448361068796172,-0.16545740340297457
2014-07-04 08:30:00,161,0.14735821619001455,5,-0.7933533402912352,0.30224836509596825,0.01910854543558774,-0.17399869434154144
2014-07-04 09:00:00,162,0.1872082047095441,5,-0.7071067811865476,0.29772553809390173,0.01683444788242609,-0.1273517812667837
2014-07-04 09:30:00,163,0.19998979513738296,5,-0.6087614290087209,0.29395744572288696,0.027681439707091294,-0.12164909029259528
2014-07-04 10:00:00,164,0.21999132586677553,5,-0.49999999999999994,0.29207193790341096,0.01343511321920206,-0.08551572525583749
2014-07-04 10:30:00,165,0.24825879531596806,5,-0.3826834323650899,0.29165736535959386,0.035421809871395135,-0.07882037991502093
2014-07-04 11:00:00,166,0.2812460137255402,5,-0.258819045102521,0.29213598404639807,0.02889085799256787,-0.039780828313425734
2014-07-04 11:30:00,167,0.337551343215042,5,-0.130526192220052,0.29315461004668725,0.0628013323382665,-0.01840459916991176
2014-07-04 12:00:00,168,0.34729698701431233,5,-1.2246467991473532e-16,0.29421761656929524,0.06879572670748718,-0.015716356262470088
2014-07-04 12:30:00,169,0.3504604944255938,5,0.13052619222005177,0.29522189198152915,0.06731200927512598,-0.01207340683106134
2014-07-04 13:00:00,170,0.3973263259943363,5,0.2588190451025208,0.29620517301494165,0.06141280366288071,0.03970834931651396
2014-07-04 13:30:00,171,0.36293593897492155,5,0.38268343236508967,0.2970290030699628,0.07345692089735978,-0.00754998499240106
2014-07-04 14:00:00,172,0.47146465290711026,5,0.4999999999999997,0.2976189716900103,0.07972382866185349,0.0941218525552465
2014-07-04 14:30:00,173,0.4659795392504528,5,0.6087614290087207,0.2980901493311563,0.08809800777245201,0.07979138214684452
2014-07-04 15:00:00,174,0.4228639946934714,5,0.7071067811865471,0.29850392462008146,0.07835760449599173,0.04600246557739822
2014-07-04 15:30:00,175,0.41883307395974184,5,0.7933533402912349,0.29885684278558733,0.04876575806995476,0.07121047310419976
2014-07-04 16:00:00,176,0.3751052376457382,5,0.8660254037844385,0.29919381585325405,0.009076473535336626,0.06683494825714754
2014-07-04 16:30:00,177,0.343623236472179,5,0.9238795325112868,0.2993790447398185,-0.013679438728118587,0.05792363046047908
2014-07-04 17:00:00,178,0.30882465494808276,5,0.9659258262890683,0.2992764646103868,0.04116562404768192,-0.03161743370998598
2014-07-04 17:30:00,179,0.29787993979131056,5,0.9914448613738104,0.29898546657482283,0.10749527765975425,-0.10860080444326653
2014-07-04 18:00:00,180,0.39510676837513076,5,1.0,0.2985052533782347,0.15640185201334494,-0.05980033701644888
2014-07-04 18:30:00,181,0.3846467841926678,5,0.9914448613738105,0.2979373421435314,0.1858475400098435,-0.0991380979607071
2014-07-04 19:00:00,182,0.38265683598234557,5,0.9659258262890684,0.29733621195499654,0.2022175349678148,-0.11689691094046578
2014-07-04 19:30:00,183,0.3695946118325382,5,0.923879532511287,0.2968708808497249,0.1926415524736049,-0.11991782149079158
2014-07-04 20:00:00,184,0.36775773656147154,5,0.8660254037844386,0.29658812111471117,0.17080009281305328,-0.09963047736629291
2014-07-04 20:30:00,185,0.35196571166160673,5,0.7933533402912357,0.296585197846774,0.15768345167046474,-0.10230293785563202
2014-07-04 21:00:00,186,0.358088629231829,5,0.7071067811865477,0.29674145980559735,0.16164733345078727,-0.10030016402455563
2014-07-04 21:30:00,187,0.35770594688369006,5,0.608761429008721,0.29708348215424646,0.16180087331814155,-0.10117840858869795
2014-07-04 22:00:00,188,0.39781105696864555,5,0.5000000000000004,0.29783502776573034,0.15495040477665722,-0.05497437557374202
2014-07-04 22:30:00,189,0.4232211648850677,5,0.38268343236508956,0.29874230383277633,0.1380492704135865,-0.01357040936129511
2014-07-04 23:00:00,190,0.45881062326198435,5,0.25881904510252157,0.29936097362893416,0.10713714380803932,0.052312505825010874
2014-07-04 23:30:00,191,0.46011174324565657,5,0.13052619222005168,0.29947737284315973,0.06649063680177328,0.09414373360072356
2014-07-05 00:00:00,192,0.44840166339260656,6,-0.0,0.2991789337619375,0.016842195660106647,0.13238053397056243
2014-07-05 00:30:00,193,0.4130163022680307,6,-0.13052619222005157,0.2987282189963517,-0.04028977538764901,0.154577858659328
2014-07-05 01:00:00,194,0.3684210526315789,6,-0.25881904510252074,0.2979264463266747,-0.08533599809033693,0.15583060439524116
2014-07-05 01:30:00,195,0.3197948822613976,6,-0.3826834323650898,0.29707923012815607,-0.13115188967225516,0.15386754180549667
2014-07-05 02:00:00,196,0.28078679490777353,6,-0.49999999999999994,0.2956082948524972,-0.16357732155292948,0.14875582160820583
2014-07-05 02:30:00,197,0.2334617445212644,6,-0.6087614290087207,0.29316151958908415,-0.19844454771668718,0.13874477264886742
2014-07-05 03:00:00,198,0.20435237390616628,6,-0.7071067811865476,0.2912467790902365,-0.22698068337165858,0.14008627818758837
2014-07-05 03:30:00,199,0.1810342628262367,6,-0.7933533402912352,0.2899525686489612,-0.2479770925852984,0.1390587867625739
2014-07-05 04:00:00,200,0.16345638696839043,6,-0.8660254037844386,0.288959189053584,-0.2590006266953298,0.13349782461013626
2014-07-05 04:30:00,201,0.11278924407480165,6,-0.9238795325112867,0.28861769820819616,-0.294853257421885,0.1190248032884905
2014-07-05 05:00:00,202,0.0797510013521443,6,-0.9659258262890683,0.2891574397700504,-0.30702144713846724,0.09761500872056117
2014-07-05 05:30:00,203,0.06413756154807766,6,-0.9914448613738104,0.29044792968849653,-0.28206328339938014,0.055752915258961255
2014-07-05 06:00:00,204,0.06505599918361099,6,-1.0,0.2910198271976597,-0.24320832362553393,0.01724449561148525
2014-07-05 06:30:00,205,0.08031226879608133,6,-0.9914448613738104,0.2910453393542023,-0.1569184388260344,-0.05381463173208656
2014-07-05 07:00:00,206,0.09332346863280352,6,-0.9659258262890683,0.29215910443826476,-0.10511080045656163,-0.09372483534889961
2014-07-05 07:30:00,207,0.1108503201775646,6,-0.9238795325112868,0.293635886249798,-0.035282177672711676,-0.1475033883995217
2014-07-05 08:00:00,208,0.1194479169324183,6,-0.8660254037844387,0.29419369892253655,-0.009448361068796172,-0.16529742092132207
2014-07-05 08:30:00,209,0.15939995407811822,6,-0.7933533402912352,0.2943015940845813,0.01910854543558774,-0.1540101854420508
2014-07-05 09:00:00,210,0.19016761486848482,6,-0.7071067811865476,0.2948166207447849,0.01683444788242609,-0.12148345375872614
2014-07-05 09:30:00,211,0.22986453044875885,6,-0.6087614290087209,0.29553228988613073,0.027681439707091294,-0.09334919914446317
2014-07-05 10:00:00,212,0.26226496925785137,6,-0.49999999999999994,0.2960348262196937,0.01343511321920206,-0.04720497018104437
2014-07-05 10:30:00,213,0.2930836543613032,6,-0.3826834323650899,0.2963917306596593,0.035421809871395135,-0.038729886169751246
2014-07-05 11:00:00,214,0.2958134551113606,6,-0.258819045102521,0.29620437576004965,0.02889085799256787,-0.029281778641256934
2014-07-05 11:30:00,215,0.33415822639487713,6,-0.130526192220052,0.2955075749844801,0.0628013323382665,-0.02415068092786947
2014-07-05 12:00:00,216,0.3220399520371457,6,-1.2246467991473532e-16,0.294663016302268,0.06879572670748718,-0.041418790972609476
2014-07-05 12:30:00,217,0.3324489119065235,6,0.13052619222005177,0.29367362298135063,0.06731200927512598,-0.028536720349953137
2014-07-05 13:00:00,218,0.3383677322244049,6,0.2588190451025208,0.29290533501713567,0.06141280366288071,-0.015950406455611466
2014-07-05 13:30:00,219,0.3405617776870679,6,0.38268343236508967,0.2924721598591729,0.07345692089735978,-0.025367303069464775
2014-07-05 14:00:00,220,0.3526290277317142,6,0.4999999999999997,0.2924229958075023,0.07972382866185349,-0.01951779673764162
